model,dataset,source,series,runtime_sec,n_train,n_test,sliding_window,AUC-PR,AUC-ROC,VUS-PR,VUS-ROC,Standard-F1,PA-F1,Event-based-F1,R-based-F1,Affiliation-F
FITS,Daphnet,mtsbench,Daphnet/Daphnet_S05R01E3,5.97,1088,7680,67,0.5128565568776784,0.5345972254794663,0.5423853097898911,0.5721090318554758,0.027743373792420114,0.8879888268156425,0.673346693386773,0.10573001863774566,0.6653089051692663
FITS,Daphnet,mtsbench,Daphnet/Daphnet_S05R02E0,32.21,6726,28672,64,0.4885542956840164,0.8227137459609611,0.5165312411044016,0.8384607447985082,0.02581339069642377,0.940624774547291,0.6134185303514372,0.03264526689517882,0.7919904007880944
FITS,Daphnet,mtsbench,Daphnet/Daphnet_S05R02E1,27.79,6016,24064,66,0.28844865269668957,0.6630950961804608,0.3083734994102836,0.6838010264780736,0.03544481487980347,0.9762253108997806,0.43722943722943686,0.046771993593476995,0.7306254779995891
FITS,Daphnet,mtsbench,Daphnet/Daphnet_S06R01E0,46.6,10240,40960,65,0.2104027971083704,0.5816603655490558,0.2167386332934747,0.5921774232646602,0.00024685262898049864,0.4850864890135577,0.035087719298245404,0.028888943658727198,0.4213490168347951
FITS,Daphnet,mtsbench,Daphnet/Daphnet_S06R01E1,27.5,6144,24576,64,0.014770307860938695,0.6570670102718507,0.01713601634704383,0.6830969449256086,0.002844950213371266,0.3972602739726027,0.004618937644341793,0.010530620057246762,0.6598277024967032
FITS,Daphnet,mtsbench,Daphnet/Daphnet_S06R01E2,22.85,5120,20480,65,0.003020918408427428,0.3467998384394084,0.003677952792143011,0.4139861585926809,0.0,0.0,0.0,0.0,0.47634255416200566
FITS,Daphnet,mtsbench,Daphnet/Daphnet_S07R01E0,65.1,14223,59392,81,0.10174186239355644,0.6796130339113917,0.12299738069456928,0.7263742973094999,0.0,0.0,0.0,0.0,0.27816066276265117
FITS,Daphnet,mtsbench,Daphnet/Daphnet_S07R02E0,26.82,5760,23040,78,0.06275622817141521,0.5509038505166866,0.0750165169221274,0.5988578986999433,0.0029433406916850625,0.39787485242030696,0.10526315789473635,0.01733347796929355,0.3890827908029488
FITS,Daphnet,mtsbench,Daphnet/Daphnet_S08R01E0,13.41,2944,11776,63,0.13643261074285612,0.28015834314108623,0.1385554161836784,0.28898910586115634,0.04567699836867863,0.9591659426585578,0.373333333333333,0.14251046044068424,0.7242588590103725
FITS,Daphnet,mtsbench,Daphnet/Daphnet_S08R01E1,6.79,1340,8192,67,0.41442378999468626,0.4276907983871484,0.4304154677245756,0.44778052030667176,0.025595984943538267,0.9105510938798117,0.5368421052631573,0.15651494152476864,0.582633069070788
FITS,Daphnet,mtsbench,Daphnet/Daphnet_S08R01E2,12.58,2688,10752,65,0.1513287357428404,0.6531364641422746,0.16227176392957032,0.6795087888780142,0.061585835257890686,0.913718723037101,0.2857142857142854,0.06574325455180431,0.7646983906386324
FITS,Daphnet,mtsbench,Daphnet/Daphnet_S08R01E3,7.29,1499,8704,65,0.5405714536732225,0.550150740449761,0.5563923843071135,0.5693886577877578,0.0310391363022942,0.9962160302717579,0.8070175438596486,0.17492934491074535,0.845026335842582
FITS,Daphnet,mtsbench,Daphnet/Daphnet_S09R01E0,9.14,1920,7680,72,0.05140590851280236,0.5950647873952525,0.06367016298022565,0.6628862760878929,0.024439918533604887,0.6997319034852547,0.0681818181818181,0.020010605429019522,0.7142776342944455
FITS,Daphnet,mtsbench,Daphnet/Daphnet_S09R01E1,7.11,1363,8704,67,0.3955019621429027,0.4493643640421468,0.41386095369257925,0.4763538718304022,0.022323693556570268,0.9628841293069044,0.4612159329140457,0.0957853560244337,0.6688423740923783
FITS,Daphnet,mtsbench,Daphnet/Daphnet_S09R01E2,17.23,3592,28160,64,0.3912775684158611,0.8749433397964066,0.40456318370589567,0.8839111958884283,0.007716049382716049,0.9703575701183038,0.397350993377483,0.06814408131824289,0.7431804903963419
FITS,Daphnet,mtsbench,Daphnet/Daphnet_S09R01E3,41.26,8915,36864,70,0.3158382135453982,0.8327552924801951,0.32877101836234696,0.8441723010911016,0.05958495993425108,0.950083379655364,0.5241753276095792,0.02289673479631356,0.8057037292349525
FITS,Daphnet,mtsbench,Daphnet/Daphnet_S09R01E4,9.37,1920,7680,67,0.09587944101293662,0.805900677400907,0.10749037047818005,0.8241929757810514,0.09448818897637795,0.849445324881141,0.27480916030534325,0.0538663235161855,0.7176452818838781
FITS,Genesis,mtsbench,Genesis/Genesis,23.47,3244,9332,125,0.003014369936138224,0.48493735413339883,0.024139608726258133,0.7546051203596216,0.0,0.0,0.0,0.0,0.46494965762354856
FITS,SWaT,tsbad,SWaT/171_SWaT_id_1_Sensor_tr_3749_1st_9522.csv,70.42,3749,11247,125,0.22680823071386974,0.5778499382297396,0.2670880132278073,0.6332906493365703,0.012518054886856042,0.11075514874141876,0.15384615384615333,0.05277314037647968,0.5107005690013252
